SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,C,12,26.229999998468,0.12,Agent,1,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,C,N/A,26.3559999984573,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,8,26.7159999984433,0.12,Agent,1,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star
debug,1,C,2,26.8419999984326,0.12,Agent,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
debug,1,C,13,26.9679999984219,0.12,Patient,1,Lily Triangle is being balanced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,1,C,N/A,27.0939999984112,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,24,27.2139999984065,0.12,Patient,1,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,C,N/A,27.3399999983958,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,2,27.4599999983911,0.12,Patient,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
debug,1,C,N/A,27.5859999983804,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,38,27.6259999983595,0.12,Agent,0,Zach Star is rolling Lily Triangle.,Zach,Star,Lily,Triangle
debug,1,C,N/A,27.7519999983488,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,9,27.7919999983278,0.12,Agent,1,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,C,57,27.9179999983171,0.12,Agent,1,Zach Star is being shaken by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,C,N/A,28.0439999983064,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,14,28.1639999983017,0.12,Patient,0,Kyle Square is balancing Zach Star.,Kyle,Square,Zach,Star
debug,1,C,N/A,28.289999998291,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,4,28.3699999983073,0.12,Patient,0,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,C,N/A,28.4959999982966,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,45,28.5759999983129,0.12,Agent,0,Zach Star is balancing Melissa Oval.,Zach,Star,Melissa,Oval
debug,1,C,N/A,28.7019999983022,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,36,28.8219999982975,0.12,Agent,0,Zach Star is bouncing Melissa Oval.,Zach,Star,Melissa,Oval
debug,1,C,N/A,28.9479999982868,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,4,29.0679999982822,0.12,Agent,0,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,C,N/A,29.1939999982715,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,23,29.2339999982505,0.12,Agent,0,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star
debug,1,C,N/A,29.3599999982398,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
