SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,B,N/A,25.0979999986594,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,14,25.2579999986337,0.12,Patient,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
debug,2,B,7,25.383999998623,0.12,Agent,1,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle
debug,2,B,N/A,25.5099999986123,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,45,25.5499999985914,0.12,Agent,1,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval
debug,2,B,N/A,25.6759999985807,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,19,25.7159999985597,0.12,Patient,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,2,B,N/A,25.841999998549,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,44,25.9619999985443,0.12,Patient,0,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle
debug,2,B,N/A,26.0879999985336,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,55,26.3279999985243,0.12,Agent,0,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,26.4539999985136,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,6,26.613999998488,0.12,Patient,0,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,26.7399999984773,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,24,26.9399999984889,0.12,Patient,1,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,2,B,50,27.0659999984782,0.12,Patient,0,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,27.1919999984675,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,57,27.3519999984419,0.12,Agent,0,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star
debug,2,B,N/A,27.4779999984312,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,30,27.5579999984475,0.12,Agent,0,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,27.6839999984368,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,55,27.8039999984321,0.12,Patient,0,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,27.9299999984214,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,49,28.0899999983958,0.12,Agent,1,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,28.2159999983851,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,9,28.2559999983641,0.12,Agent,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,28.3819999983534,0.32,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,30,28.7019999983604,0.12,Patient,0,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,28.8279999983497,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,33,28.8679999983287,0.12,Patient,0,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval
debug,2,B,N/A,28.993999998318,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,40,29.0739999983343,0.12,Patient,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
debug,2,B,N/A,29.1999999983236,0.32,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
