SubjID,Run,Order,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
reference,2,B,102.259999999835,0.6,Agent,0,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle
reference,2,B,102.874999999833,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,103.874999999833,0.6,Agent,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,B,104.489999999831,0.6,Patient,1,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,105.104999999829,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,106.104999999829,0.6,Agent,0,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,B,106.719999999827,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,106.919999999827,0.6,Patient,0,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star
reference,2,B,107.534999999825,0.6,Patient,0,Zach Star is shaking Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,B,108.149999999823,0.6,Patient,1,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle
reference,2,B,108.764999999821,2.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,110.964999999822,0.6,Patient,0,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,B,111.57999999982,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,111.779999999821,0.6,Agent,1,Lily Triangle is being stopped by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,B,112.394999999819,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,112.594999999819,0.6,Agent,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
reference,2,B,113.209999999817,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,113.409999999818,0.6,Patient,1,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
reference,2,B,114.024999999816,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,114.224999999817,0.6,Agent,0,Kyle Square is rolling Zach Star.,Kyle,Square,Zach,Star
reference,2,B,114.839999999815,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,115.439999999813,0.6,Agent,1,Kyle Square is being bounced by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,116.054999999811,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,116.254999999812,0.6,Agent,0,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,B,116.86999999981,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,117.269999999811,0.6,Patient,0,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star
reference,2,B,117.884999999809,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,118.884999999809,0.6,Agent,0,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star
reference,2,B,119.499999999807,1.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,121.299999999806,0.6,Patient,0,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,B,121.914999999804,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,122.114999999805,0.6,Patient,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,B,122.729999999803,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,123.329999999802,0.6,Patient,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,123.9449999998,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,124.744999999799,0.6,Patient,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
reference,2,B,125.359999999797,0.6,Agent,1,Lily Triangle is being rolled by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,B,125.974999999795,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,126.174999999796,0.6,Agent,1,Melissa Oval is being balanced by Zach Star.,Zach,Star,Melissa,Oval
reference,2,B,126.789999999794,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,126.989999999794,0.6,Patient,1,Kyle Square is being bounced by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,B,127.604999999792,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,128.204999999791,0.6,Patient,0,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,B,128.819999999789,1.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,130.019999999789,0.6,Agent,0,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square
reference,2,B,130.634999999787,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,131.434999999787,0.6,Patient,0,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,B,132.049999999785,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,133.049999999785,0.6,Patient,1,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,2,B,133.664999999783,0.6,Patient,0,Melissa Oval is bouncing Lily Triangle.,Melissa,Oval,Lily,Triangle
reference,2,B,134.279999999781,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,135.07999999978,0.6,Agent,0,Melissa Oval is shaking Zach Star.,Melissa,Oval,Zach,Star
reference,2,B,135.694999999778,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,136.094999999779,0.6,Agent,0,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,B,136.709999999777,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,137.309999999776,0.6,Patient,0,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square
reference,2,B,137.924999999774,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,138.724999999773,0.6,Agent,1,Kyle Square is being bounced by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,B,139.339999999771,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,139.539999999772,0.6,Agent,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,B,140.15499999977,1.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,141.754999999768,0.6,Patient,0,Lily Triangle is balancing Melissa Oval.,Lily,Triangle,Melissa,Oval
reference,2,B,142.369999999766,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,142.569999999767,0.6,Patient,0,Zach Star is stopping Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,B,143.184999999765,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,143.584999999766,0.6,Patient,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,144.199999999764,1.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
